video_id,text,author,like_count,date_published,date_updated
dv9ydZstIYg,타~타. 타타타~ 타.타.타.타. 타.타.타.타. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,hong hyejung,1,2021-01-18T02:56:24Z,2021-01-18T02:56:24Z
dv9ydZstIYg,TAEIL PLS HAHAHAHAHHAA,exo comeback when,0,2021-01-17T15:52:27Z,2021-01-17T15:52:27Z
dv9ydZstIYg,This is my favorite Sun & Moon Episode,I LOVE EXO and NCT and JUNG JAEHYUN,0,2021-01-17T13:00:21Z,2021-01-17T13:00:21Z
dv9ydZstIYg,"My favourite sub, foreign swagger 😎😎",Maria Flos,0,2021-01-17T12:10:33Z,2021-01-17T12:10:33Z
dv9ydZstIYg,"re watching this because ""IMPORTANTE"" uwu",S PA,1,2021-01-17T04:02:05Z,2021-01-17T04:02:05Z
dv9ydZstIYg,아 쿵쿵따 미쳣나 진짜 ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,정성찬이 내 마지막케이팝,0,2021-01-17T03:48:45Z,2021-01-17T03:48:45Z
dv9ydZstIYg,정재현... 데려와.....  정재현 없은 포린스웨거? 납득할 수 없더,0 0,0,2021-01-17T03:25:59Z,2021-01-17T03:25:59Z
dv9ydZstIYg,Sumakit tyan ko kakatawa sakanila. Juice colored hahaha,Bomi Yaji,0,2021-01-16T12:11:13Z,2021-01-16T12:11:13Z
dv9ydZstIYg,이때 쟈니 헤머 메이크업 착장 무슨일 진짜 완벽을 의인화=서쟈니,목마를땐 헤이 끝쟌을 들어,0,2021-01-15T15:04:04Z,2021-01-15T15:04:04Z
dv9ydZstIYg,mark laughing at everything is so funny,Trace Kaye Suh,0,2021-01-15T11:26:44Z,2021-01-15T11:26:44Z
dv9ydZstIYg,Mike a bandeuros,Demon SLAYER,0,2021-01-15T10:21:27Z,2021-01-15T10:21:27Z
dv9ydZstIYg,아 이편이 제일 웃겨 컵옾커피 다음시즌 주세요ㅠㅠㅠ,방구석툥야•_,0,2021-01-15T10:09:10Z,2021-01-15T10:09:10Z
dv9ydZstIYg,웃겨죽겠어 아주 ㅌㅋㅋㅋㅋㅋㅋㅋㅌㅋㅅㅋㅅㅋㅎㅋㅎㅌㄹㄹㅋㅌㄹ,양또리,0,2021-01-15T03:37:20Z,2021-01-15T03:37:20Z
